mcode_county,SSP126_2025,SSP126_2030,SSP126_2035,SSP126_2040,SSP126_2045,SSP126_2050,SSP126_2055,SSP126_2060
110101,90.3388132519918,42.91976039344318,69.76268071801695,63.314185905456554,27.292938182778553,23.75849814774239,21.722215279324413,21.77403664017377
110102,86.37772175253254,41.332340453013984,66.60865965722358,60.43768024852829,26.323505069703273,22.916051182273318,20.94478551765827,20.923643758729714
110105,96.73653582363413,44.68333967978759,74.99740925203257,68.10127113135522,28.362732115303107,24.76807099893547,22.781978894555017,23.05804418525781
110106,82.51904890023606,38.62402501961363,63.869892015017754,57.970981448198486,24.71560621211123,21.639211510676663,19.979062350823614,20.030614046097412
110107,67.64108018744483,33.92507650074894,51.61774305415478,46.762519499896314,21.825146630071607,19.032698396721937,17.39099058128384,16.98452583806156
110108,71.3654333034481,35.12824519020987,54.70485145702755,49.597118532915104,22.551342384207857,19.669894330139158,17.99507129397419,17.72181954599281
110109,44.06400825184,24.618851085368707,32.83719375924466,29.629428537348655,16.29080392476394,14.278311925947373,13.004407808388752,12.1692761023712
110111,54.72814654992725,29.08144966293782,41.24199073666242,37.26685543161644,19.186171009368145,16.832501712765644,15.43513313283083,14.640633654123736
110112,99.36881162681934,46.806083860858024,78.2584287604584,71.27184500075455,30.94912193070748,27.36515116481877,25.39405728766793,26.370698172606044
110113,92.61448312297051,44.429500687385044,72.32533677511796,65.82621282466181,29.253249894812956,25.70346426243864,23.91609617245203,23.889901111266536
110114,65.37825071857166,31.74771876131603,50.446066081833,45.831271475235624,20.73799156244051,18.251136365053192,16.975011617582435,16.671743223056513
110115,95.43123414698408,43.05249772333117,74.6406539188673,67.82471013773676,27.79044948329508,24.495207822035127,22.801274645297415,23.387322105513018
110116,53.10871103148559,27.75909712733938,40.70439830892668,36.99728668671532,18.76144137726217,16.6132803257285,15.505112166510289,14.863808021348868
110117,73.36021824391865,39.554683813433364,56.54307452951644,51.364391283346066,26.80752542467538,23.48919392772606,21.582718462675885,20.970546310981042
110118,57.00452267839641,30.73463915572729,43.36903469698147,39.337240824841174,20.729436891345003,18.17820385991332,16.771483577145133,15.930979814103832
110119,45.87233465945707,25.219318659929623,34.679671141660826,31.436038572476654,17.10307353911069,15.146895217974956,14.03620484185545,13.23317552019781
120101,54.707560451716596,35.59396115917049,43.92755525602053,40.4787855794985,26.44763536779848,23.82974522571041,21.642625054921194,23.812176728901797
120102,59.03329636005506,37.12077540534816,47.893278525300225,44.233355702929295,27.70713539401146,25.143795426332794,22.950845209703058,25.782349932193757
120103,52.82028102499165,34.28952020406723,42.43435661596795,39.10911762828696,25.49159895794033,22.980869966745377,20.880714310032047,23.01711949542777
120104,59.446615309693534,37.859679722023856,48.01084135917767,44.29343354495147,28.186913860007504,25.49616059004988,23.220631859509346,25.84773407973112
120105,60.731003955510104,37.90632706820693,49.372550495139,45.619241161651246,28.31455313299344,25.733373194633536,23.512828470256235,26.525917279339275
120106,60.732642878898204,38.28094589742896,49.21204967694739,45.43605112327288,28.54685240461402,25.882894150606575,23.610673040641498,26.463241746082698
120110,57.0893862316597,36.62210794001409,45.762756806040485,42.16838125156484,27.12225699647921,24.488260365457837,22.26343850243036,24.285448257727186
120111,59.183450766948795,37.13753722468564,47.269273729558705,43.45576885096686,27.287561700701435,24.559193256831197,22.311846511705937,24.46250456223843
120112,50.5373615788961,33.31112472731519,40.14344323878547,36.907858401844685,24.556809830502292,22.037016034226784,19.95282121759822,21.35532096222404
120113,66.59271604384926,40.319376033252915,53.983529000646264,49.79101129819267,29.85180751512194,27.09864370841569,24.775673356121523,27.875397687998746
