mcode_county,his_2015,his_2016,his_2017,his_2018,his_2019,his_2020
330302,34.06210045662101,31.48188736681889,31.091628614916264,24.604261796042614,21.813698630136983,19.70745814307457
330303,35.27294520547945,32.36027397260274,31.98390410958904,25.28904109589041,23.654794520547945,20.58732876712329
330304,33.901141552511405,31.46849315068492,30.64543378995432,24.388127853881283,21.87031963470319,20.233561643835618
330305,8.420547945205483,7.812557077625571,7.7365296803653045,6.056392694063926,5.632420091324205,4.992694063926938
330324,28.9010437051533,25.713829093281156,26.481539465101097,21.04024787997392,17.535355512067838,15.29093281148076
330326,22.923835616438353,20.75112328767123,21.572931506849315,17.532931506849323,15.474958904109583,15.398904109589035
330327,19.904547945205447,18.208219178082203,18.848328767123295,15.93369863013699,14.080438356164374,14.800000000000004
330328,23.496843359142357,20.800476474091695,21.649910661107786,16.878975580702804,13.219892793329374,12.60476474091722
330329,24.19858290033066,21.801889466225795,22.60991969768541,16.92772791686347,13.008313651393474,12.116391119508723
330381,23.796712328767125,21.574885844748877,21.66538812785388,17.588310502283097,15.789223744292237,15.304018264840186
330382,27.471232876712335,25.865006226650085,25.60448318804483,20.08281444582816,18.342092154420904,16.904358655043595
330383,21.04986301369863,18.699726027397272,19.873424657534233,16.80602739726028,15.433972602739725,15.518356164383563
330402,47.23814541622761,42.467017913593246,38.41074815595363,35.81032665964171,33.77154899894625,27.98566912539514
330411,50.00566210045662,44.72511415525112,40.07452054794521,37.36894977168954,35.58465753424658,28.912694063926935
330421,52.85178082191784,46.895068493150696,41.94109589041094,37.32986301369861,35.4876712328767,30.29397260273971
330424,28.810382119682803,26.049026676279748,22.779379956741174,21.4054794520548,20.254361932227845,16.264311463590467
330481,45.3326604181687,40.769863013698625,36.08406633020907,33.6220620043259,32.1593366979092,25.118817591924984
330482,37.201198630136986,33.307534246575344,29.642808219178082,26.946061643835616,25.703253424657536,21.66763698630137
330483,48.18972602739726,43.235102739726024,39.08595890410959,36.56489726027397,35.25753424657534,28.026027397260275
330502,47.91890410958906,42.258356164383585,39.244246575342466,36.08931506849317,35.562602739726046,28.134246575342445
330503,48.91068493150687,43.58995433789951,39.654794520547945,36.66904109589035,36.098995433789945,28.642009132420082
330521,47.123287671232895,40.81246575342463,39.19164383561642,34.640273972602735,34.25479452054794,26.798219178082213
330522,46.60436326737698,40.9800101471334,38.91273465246069,37.78904109589042,36.576661593099935,29.042212075088788
330523,38.6250726442507,33.25089248650894,33.69904524699044,29.895807388958076,28.969447903694483,23.4730593607306
330602,51.54346201743457,44.07621419676215,40.603237858032365,36.27721046077208,34.40921544209217,25.67945205479453
330603,45.339537080774704,39.19943316013228,36.147945205479495,32.123665564478046,30.210581010864423,23.098535663675015
330604,35.67864028411973,31.486960933536267,29.096296296296302,25.919533231862008,24.15190258751904,18.449720953830553
330624,29.104109589041087,26.13798256537983,26.824782067247824,22.650809464508082,20.019800747198012,17.071855541718577
330681,42.99655577299412,37.51686888454016,36.609941291585116,31.391311154598814,28.977455968688858,23.133228962818023
330683,35.22571807335397,31.28855501546618,31.247459125055222,26.5346884666372,23.63199292973929,18.998144056562076
330702,33.32931506849315,29.652054794520552,31.194958904109598,26.625095890410957,24.291835616438338,21.049643835616454
330703,39.00821917808217,34.82297154899898,35.41095890410957,30.759536354056916,27.512328767123286,22.08134878819811
330723,26.711761927255534,23.996598960793584,26.114218233349078,21.882191780821927,18.56069910250354,16.99329239489845
330726,40.082800608828,35.64824961948246,34.597412480974114,30.358143074581463,27.949923896499214,21.575038051750383
330727,28.349429223744277,24.19052511415525,25.909931506849336,21.972260273972594,18.15148401826485,14.807876712328762
330781,39.41338250790304,35.1828240252898,35.11527924130664,31.124552160168626,28.772181243414096,22.373024236037942
330782,40.61929720071471,36.44609886837404,36.384991066110786,30.774627754615857,27.60881477069686,21.73210244192972
330783,34.820058708414905,31.023874755381588,31.69823874755379,26.778669275929555,22.92387475538159,18.077299412915842
330784,31.734550989345504,29.483105022831023,31.04140030441399,26.270015220700156,22.114459665144587,19.13987823439877
330802,33.909954337899535,30.419543378995442,31.64949771689498,28.14429223744291,25.5545205479452,19.783196347031954
330803,31.17316680096696,27.937630942788083,29.63771152296534,25.66438356164383,22.75455278001611,18.060757453666387
330822,32.77821917808218,29.879999999999995,30.64465753424656,27.392739726027383,24.530273972602764,19.386986301369838
330824,28.8529411764706,26.380257856567276,26.963416599516506,24.111925866236884,22.12417405318293,17.258984689766308
330825,32.85217932752181,29.525280199252784,31.144333748443334,26.654919053549193,24.5043586550436,20.31631382316313
330881,31.735325861353264,28.710170195101703,30.54603569946035,25.160564549605663,20.868327106683235,16.56438356164385
330902,19.3407914764079,16.82161339421613,16.051902587519027,14.181126331811267,13.081887366818869,11.56773211567732
330903,12.927739726027392,11.053310502283102,10.476369863013698,9.526484018264844,8.800456621004562,8.261073059360726
330921,1.2528375733855188,1.0951076320939328,1.080365296803653,0.9652968036529679,0.8708414872798429,0.8195694716242662
330922,0.0,0.0,0.0,0.0,0.0,0.0
331002,22.193933463796473,20.395303326810186,20.436594911937373,16.466340508806258,15.283170254403132,13.649119373776916
331003,26.664383561643852,24.333485540334888,24.704414003044114,19.938051750380527,18.028158295281578,17.4048706240487
331004,21.53942161339422,19.631050228310492,19.573820395738196,15.652968036529682,15.065449010654499,13.91537290715373
331022,26.0755211435378,24.31995235259082,23.932817153067294,19.82322811197141,17.728052412150095,16.36426444312092
331023,27.24591780821918,24.30871232876714,25.419397260273982,20.980712328767144,18.225972602739724,16.254904109589052
331024,26.473353954927102,22.62483429076446,24.341758727353067,20.247547503314188,16.580291648254533,14.164206805125929
331081,23.958904109589035,21.75783866057839,21.86514459665146,17.408980213089812,16.45296803652968,15.399543378995434
331082,22.501301369863004,20.751986301369868,21.20520547945204,17.03801369863013,15.002602739726028,13.981027397260267
331083,17.502739726027396,16.153253424657535,16.268835616438356,12.979794520547944,12.139212328767123,11.29332191780822
331102,25.136594911937404,22.217612524461824,23.268199608610566,19.33943248532289,16.31115459882582,14.934442270058721
331121,24.655251141552515,21.474353120243524,22.676255707762543,18.623820395738218,15.221689497716884,13.776788432267878
331122,26.165974370304912,22.97428192664605,24.653203711886892,21.021387538665465,17.36031816173222,15.28077772867874
331123,23.90560991519894,20.956425309849973,23.88460534898889,18.94631441617744,15.361839530332682,12.67045009784736
331124,24.829064919594988,22.712805241215005,24.317689100655166,18.636092912447868,15.268612269207859,13.21119714115546
331125,23.84764079147642,22.001369863013714,23.331050228310502,17.917199391171994,14.301217656012172,12.060426179604262
331126,22.702739726027403,20.06191780821918,22.681552511415514,17.594520547945226,13.775068493150695,10.350228310502283
331127,22.778424657534245,20.195205479452056,22.305222602739725,17.158133561643837,13.173715753424657,10.883561643835616
331181,23.206906392694076,20.70251141552511,23.82220319634703,18.1595890410959,14.220490867579917,10.840011415525119
340102,76.76575342465753,63.72705479452055,58.76883561643836,56.12328767123287,51.169520547945204,35.557534246575344
340103,76.05205479452057,65.08401826484011,54.18036529680368,56.526940639269405,51.74657534246571,37.702283105022815
340104,69.25736301369864,59.214554794520545,55.352739726027394,50.360102739726024,47.27431506849315,37.96541095890411
340111,70.59238964992387,60.16986301369861,56.65144596651441,52.341248097412446,48.23774733637751,36.3400304414003
340121,67.06849315068493,57.83347602739726,56.88013698630137,51.35428082191781,48.39340753424658,36.75017123287671
340122,66.58681969640875,57.61836356904846,53.87715660866342,51.01902998889302,46.71573491299514,34.212143650499804
340123,59.03126510878329,51.51128122481867,49.39395648670429,44.89161966156324,43.157534246575295,36.068251410153124
340124,53.66545723805999,49.52350981118103,47.50507219548314,44.68596815994075,42.66738245094409,33.08715290633103
340181,60.9579371474618,53.79427880741336,49.09443996776791,49.43199033037872,45.14939564867045,35.33618049959709
340202,58.066362252663644,53.25235920852358,46.46027397260275,49.06240487062408,46.51750380517504,33.78751902587517
340203,56.91835616438356,52.49863013698624,46.71342465753425,49.907945205479486,47.373698630137,34.70739726027397
340207,62.86200432588311,56.48608507570298,50.26459985580386,50.4027397260274,47.11636625811098,36.60821917808216
340208,55.809315068493085,50.91260273972599,44.93917808219181,47.899452054794516,46.07150684931511,35.93342465753423
340221,52.157260273972625,48.18995433789958,42.89844748858448,43.737716894977126,41.89351598173515,30.653881278538798
340222,53.14288724973661,47.929820864067466,42.93551106427816,44.581664910432046,43.43962065331929,34.126238145416245
340223,48.57871443624868,44.43814541622757,41.224446786090624,40.32834562697576,39.22033719704953,29.113593256059016
340281,57.35278538812782,51.811141552511515,47.69114155251142,48.36840182648404,45.68365296803651,35.55305936073061
340302,64.85525114155253,56.37442922374429,58.1296803652968,52.57442922374428,49.42054794520552,39.73607305936073
340303,67.10319634703201,59.942465753424635,60.472146118721426,53.98493150684931,50.72831050228317,41.53150684931506
340304,66.2969863013698,59.33561643835618,60.44164383561642,53.70630136986301,50.989589041095876,43.116438356164366
340311,65.3763387297634,58.529265255292664,57.23536737235364,52.38356164383562,49.44084682440848,40.63760896637609
340321,67.41672674837778,60.36539293439077,58.73785147801007,53.31456380677719,50.79019466474409,43.07231434751259
340322,55.30242360379354,50.04214963119071,46.785669125395174,46.00927291886197,44.83371970495257,39.07639620653318
340323,63.66606954689155,57.944257112750265,54.96238145416228,50.998630136986314,48.47829293993677,41.93456269757642
340402,63.80849315068496,56.6175342465753,58.83780821917813,52.06410958904111,50.03260273972605,42.02219178082192
340403,63.51537290715371,56.41613394216135,58.86088280060877,51.62952815829527,50.19269406392695,41.938812785388144
340404,62.3558599695586,56.00060882800609,59.20152207001521,51.66788432267882,50.73181126331816,42.925114155251094
340405,62.946575342465756,57.656164383561645,60.96506849315068,53.18493150684932,52.367123287671234,44.98219178082192
340406,66.69931506849309,59.92442922374432,60.98013698630138,53.8614155251142,52.504566210045695,45.124885844748874
340421,66.54938716654645,59.795097332372016,60.91492429704396,53.69661139149243,52.86733958183132,45.15746214852203
340422,61.16639269406394,53.28748858447486,55.71324200913246,48.18228310502281,47.561765601217665,38.904535768645374
340503,66.94677103718205,57.99334637964777,52.36790606653618,49.60547945205477,45.45479452054793,35.878669275929546
340504,67.63561643835615,57.04566210045662,55.563470319634725,50.1511415525114,46.1420091324201,35.44977168949775
340506,65.10161892901618,58.07721046077206,51.15442092154423,50.27845579078457,45.13648816936492,33.50012453300123
340521,64.84715212689262,57.25263157894735,52.69560201874555,50.11016582552272,45.76885364095165,33.8700793078587
340522,61.77690802348337,54.10450097847355,50.064970645792606,50.77090671885194,46.26040443574688,37.53998695368557
340523,65.63319283456265,56.683350895679645,51.94373024236036,50.16585879873554,46.255742887249745,36.236986301369825
340602,75.36986301369866,68.72493150684932,65.76082191780831,58.08438356164383,54.92465753424656,49.59671232876716
340603,71.28173515981736,65.91826484018267,64.83607305936079,57.14109589041096,53.95205479452058,49.086301369863
340604,71.79427148194273,66.0373599003736,64.15616438356165,56.57509339975087,53.24184308841842,48.588792029887905
340621,69.37480974124809,63.76111111111114,60.784246575342465,55.28584474885847,51.91872146118723,46.65532724505327
340705,57.118493150684934,51.6958904109589,51.37328767123287,48.334931506849315,46.68972602739726,33.64931506849315
340706,54.54491708723866,49.458543619322285,46.89069935111753,45.720259552992076,44.30180245133383,32.48997837058399
340711,51.50846091861403,48.16019339242544,49.191941982272354,44.95503626107977,43.44399677679293,32.42497985495567
340722,51.7841095890411,48.558721461187226,49.70100456621004,45.527031963470314,44.18940639269409,32.51488584474887
340802,51.35159817351599,48.89406392694059,51.16027397260274,45.80776255707761,44.685388127853926,32.3844748858447
340803,46.38904109589036,45.39334637964777,47.85009784735815,41.006262230919745,40.39843444227006,31.69119373776909
340811,50.74744707347448,48.402988792029866,50.641843088418426,44.08592777085928,42.77608966376091,31.458281444582806
340822,48.00616438356161,45.85981735159816,48.19828767123283,39.6205479452055,38.67168949771689,29.641552511415497
340825,49.7946647440519,45.7316510454218,45.2484498918529,37.810165825522745,37.3375630857967,26.029271809661132
340826,47.53528322843392,45.39311366160681,44.56356904850054,39.526249537208464,39.06871529063311,27.67108478341357
340827,43.432615786040415,42.737247227658216,44.190867579908684,39.09876060013043,37.85166340508806,27.82804957599482
340828,45.24082191780821,40.80116438356163,40.27143835616437,34.208082191780804,33.78643835616441,24.218698630136974
340881,47.91791359325604,45.72613277133828,46.97850368809277,38.56048472075872,37.98092729188621,30.299473129610128
340882,47.17534246575342,43.38072407045007,44.11927592954989,35.967416829745574,35.52798434442269,26.80469667318983
341002,37.53424657534248,34.447945205479435,32.236986301369875,27.505936073059363,27.236073059360713,21.287671232876736
341003,32.14441007512149,29.433406981882463,28.8536456031816,26.199027839151572,25.4524966858153,19.664074237737513
341004,34.82511415525117,31.69657534246575,30.510958904109575,26.540182648401846,25.60456621004564,19.20045662100457
341021,35.69908675799086,32.337366818873654,31.477321156773204,26.74931506849315,24.523515981735166,17.83143074581432
341022,29.863013698630127,27.014365049981464,26.89092928544984,23.673158089596438,22.607256571640136,17.39985190670123
341023,30.293835616438372,27.82205479452057,27.730684931506833,24.885753424657523,23.94712328767122,17.861917808219186
341024,30.43942161339424,28.43089802130896,28.03432267884324,25.333257229832583,24.583866057838662,18.629299847793007
341102,57.51552511415523,51.50273972602741,49.24794520547944,46.88401826484018,44.1840182648402,35.09680365296807
341103,58.53414872798439,51.79031311154599,49.56262230919765,47.075831702544036,43.831800391389436,34.63209393346377
341122,57.746423135464184,51.29609335362757,47.864637239979714,45.80233384069004,42.738203957382034,33.68868594622021
341124,60.203287671232886,52.89106849315072,49.809753424657536,48.546410958904126,44.71506849315068,35.09698630136983
341125,59.88493150684935,52.344520547945216,53.01495433789958,48.19897260273974,44.91843607305935,35.274086757990865
341126,59.30564061240938,52.15970991136178,52.726672038678515,48.683078162771935,45.87896857373084,37.877679290894385
341181,52.65351598173514,47.02511415525112,43.943470319634656,42.27689497716896,39.90831050228311,32.40931506849312
341182,52.39845451352299,47.22114506498066,45.05001756234637,44.14162276080084,41.87172462240953,34.646364594309766
341202,68.69417808219178,65.4541095890411,64.84880136986301,57.160445205479455,55.00291095890411,47.90513698630137
341203,69.86721461187217,66.13004566210041,65.45205479452046,57.7435616438356,55.23926940639271,47.36073059360727
341204,73.44255707762552,68.90648401826485,67.61515981735158,59.4162557077625,56.696255707762575,48.1011872146119
341221,71.77765410958904,63.90625,62.93835616438356,56.149743150684934,54.84375,47.31875
341222,78.75201060539109,69.26981882456913,67.7876270437472,58.610870525850615,57.046133451171045,47.9672116659302
341225,62.94130344541304,58.47737650477369,58.87745952677456,52.36853466168533,51.484599418845995,44.78024076380244
341226,64.11966156325542,57.75116841257051,59.26027397260272,52.14133763094278,51.58444802578568,44.39371474617247
341282,79.28458904109588,69.16130136986301,68.83167808219179,58.99332191780822,57.545890410958904,48.62808219178082
341302,67.7326899128269,62.33368617683686,59.02658779576589,53.89570361145704,50.816002490660026,46.01058530510581
341321,76.22177361211247,67.59524152847867,62.15573179524149,57.540302811824084,55.41499639509733,49.962076423936544
341322,75.06599516518939,68.20918614020952,64.86333601933926,58.66696212731669,55.41982272360999,49.7440773569702
341323,62.405322896281845,57.49870841487288,54.03037181996087,50.72454011741678,48.56477495107635,45.081722113502956
341324,57.287173100871705,52.841344956413444,48.47679535076794,47.83860523038611,46.187214611872214,43.98372768783731
341502,50.63488584474885,45.139452054794546,44.68392694063929,39.12913242009132,39.72575342465752,34.7711415525114
341503,51.39957191780822,45.91583904109589,45.98167808219178,39.827311643835614,40.90333904109589,35.423030821917806
341504,48.134246575342466,43.350684931506834,44.12497365648053,39.18925184404635,40.84067439409907,35.5677555321391
341522,55.305916642378286,49.36280967647917,50.88131740017487,45.10329350043722,45.90638297872338,39.02180122413293
341523,46.18248017303534,42.94506128334535,41.83201153568852,36.34614275414563,36.32040374909876,31.234174477289113
341524,47.04104865375534,43.25418044402457,41.643599433160134,36.77770429853564,37.34336324988193,28.90552668871045
341525,44.54359387590655,40.67510072522159,39.94480257856566,33.725463336019324,34.42433521353747,28.204190169218357
341602,76.66575342465748,68.5688536409517,66.85832732516222,57.824008651766384,55.80129776496036,47.951117519826965
341621,75.22540473225405,67.43204649232047,63.854794520547856,57.31963470319637,54.45819842258199,46.70809464508096
341622,70.00225624496368,62.64383561643844,59.42796132151493,54.80330378726836,52.127558420628546,44.57082997582595
341623,74.82473811442384,66.8834810636583,64.07340854149878,57.85987107171634,55.167687348912175,46.37042707493957
341702,44.86479452054794,42.364041095890414,42.51821917808218,40.241712328767086,38.86719178082191,29.31924657534246
341721,37.07955544068231,36.89800982165934,36.391263892478655,34.122977513569396,33.00734039803565,24.556009304729915
341722,34.393205479452064,32.19210958904108,31.835178082191806,29.746958904109547,28.74893150684933,21.547178082191795
341723,41.96288916562888,39.10298879202991,37.667372353673684,34.8544209215442,33.98916562889166,26.548443337484407
341802,45.41465753424658,41.648835616438376,38.7480136986301,36.845547945205475,35.62130136986303,27.24068493150686
341821,45.245205479452046,40.614072229140724,38.78704856787047,37.66575342465752,35.976587795765866,27.732752179327534
341823,39.22407638024076,35.75832295558326,34.509921129099226,31.235118306351165,30.431880448318825,23.85330012453299
341824,34.61630136986303,31.265753424657515,30.555890410958884,26.3550684931507,24.361369863013703,17.369726027397263
341825,32.83744292237445,29.688736681887367,29.2331811263318,26.254490106544885,24.74581430745815,18.72739726027397
341881,36.87458904109589,32.07623287671234,32.03897260273972,28.013150684931507,26.85506849315069,21.410958904109563
341882,40.56405147364048,35.70278123702781,36.0535491905355,33.125031133250275,31.88003320880037,25.080282274802823
350102,31.91780821917808,30.394520547945206,31.29041095890411,23.84794520547945,21.897260273972602,20.182191780821917
350103,29.104109589041094,27.683561643835617,29.165068493150685,22.025342465753425,20.35821917808219,18.78013698630137
350104,29.84493150684927,28.29753424657536,29.145205479452045,22.953424657534235,21.68054794520548,19.656438356164383
350105,26.38595890410959,24.876712328767123,26.3263698630137,19.28184931506849,17.547602739726027,15.961301369863014
350111,30.14999999999999,27.37168949771689,29.987214611872144,21.474429223744284,17.85068493150684,15.744748858447489
350112,17.729055515501084,16.717808219178092,17.447873107426094,13.379235760634476,12.420620043258836,11.490987743330933
350121,27.003348554033483,24.586225266362263,25.847869101978702,19.485464231354648,16.319178082191797,14.996651445966515
350122,19.68620352250489,18.041585127201557,19.78052837573384,14.5091976516634,12.444227005870843,11.566144814090027
350123,24.962515566625157,22.55541718555417,24.39190535491908,18.06450809464508,14.686674968866742,14.354669987546702
350124,25.21136478944698,22.581126331811237,22.771385083713827,17.600608828006102,13.821308980213086,12.148756976154237
350125,23.729734085414993,21.334568896051575,21.7010475423046,17.042868654311054,14.298227236099928,13.04464141821112
350128,9.916438356164392,8.788845401174177,9.190606653620359,7.84637964774952,6.737769080234836,6.469080234833658
350181,27.98868758285459,25.61661511268228,25.50764471939903,20.6177640300486,18.736279275298283,17.21316836058331
350203,29.036301369863015,28.42054794520548,26.464383561643835,22.167123287671235,22.486301369863014,19.063698630136987
350205,31.92511415525114,30.897260273972588,29.609132420091306,24.52237442922375,24.036073059360742,20.730593607305945
350206,33.74315068493151,32.58698630136986,31.70068493150685,25.082876712328765,24.493150684931507,20.30958904109589
350211,35.8511415525114,33.47336377473362,32.92572298325723,25.475190258751926,23.960730593607305,19.797260273972604
350212,35.83799086757991,33.34429223744294,33.269954337899556,24.86447488584473,22.553059360730593,18.23196347031963
350213,34.76986301369864,33.39863013698631,32.847945205479434,24.602739726027377,23.408767123287667,19.494520547945214
350302,30.09520547945205,27.714840182648416,26.807534246575347,21.293378995433788,19.147945205479456,16.88538812785388
350303,26.777598710717157,24.396132151490736,23.997743755036264,19.288960515713114,17.602900886381946,16.502497985495573
350304,29.857808219178064,27.421917808219153,25.81369863013699,21.971506849315087,20.462465753424667,19.07424657534246
350305,18.987671232876725,17.39942922374428,16.12340182648402,14.096118721461163,12.84178082191779,11.589611872146133
350322,28.548140900195687,26.059393346379675,25.483072407045025,19.881506849315063,16.96007827788649,14.733855185909976
350402,24.739178082191778,23.812876712328755,23.42328767123287,21.025753424657516,18.300273972602728,15.902465753424657
350403,24.360032232070893,22.869782433521358,23.432070910555993,21.401933924254646,17.674456083803396,14.92022562449637
350421,23.516438356164368,21.492846270928457,22.868112633181116,19.130745814307446,16.14223744292237,13.523972602739718
350423,24.290909090909086,22.428227480282253,23.95790784557909,19.680448318804483,16.478372768783732,13.688003320880041
350424,24.500386371619246,22.62627327010887,24.231050228310508,20.140428521250435,16.99199157007376,13.995012293642434
350425,24.236663980660747,22.0975825946817,23.11845286059629,20.106204673650264,15.523690572119262,12.762852538275597
350426,23.603367579908674,21.14851598173517,21.653710045662095,17.818835616438367,14.163527397260271,12.321232876712324
350427,23.672395184723946,21.52179327521793,22.47330842673308,19.2335408883354,16.150435865504363,14.251639684516395
350428,23.630967206309677,21.418929016189292,22.799750933997487,18.78655043586551,16.02141967621419,13.604732254047308
350429,23.939628180039126,21.535322896281816,23.05909980430529,19.026418786692762,16.387084148727986,13.583170254403134
350430,23.707291206363237,21.385947856827222,23.22103402562969,19.65965532479011,16.88855501546619,13.99292973928413
350481,23.654036723987176,21.87682891285339,23.418944914019253,20.5972602739726,16.342757213640336,13.707140775284174
350502,32.724657534246575,31.526027397260275,31.29041095890411,24.776712328767122,23.18082191780822,19.832876712328765
350503,33.67351598173518,31.985388127853863,31.673515981735182,24.273059360730596,22.01735159817352,18.858904109589044
350504,33.4145205479452,31.639999999999972,30.636712328767118,23.12082191780821,20.426849315068488,17.727945205479447
350505,35.59417808219178,33.602397260273975,31.02705479452055,24.171232876712327,22.260616438356163,18.82054794520548
350521,30.66630136986301,29.268858447488594,27.27616438356162,20.989589041095904,18.9751598173516,16.05680365296803
350524,30.36693214399489,27.334756291812674,27.66989487097802,21.798470850589354,17.797515132207728,14.148582351067212
350525,29.318619989852866,26.492643328259774,26.485032978183646,20.875393201420604,16.60111618467783,13.114561136478944
350526,26.31764705882352,23.310797743755042,23.736986301369853,19.238436744560833,14.621112006446417,11.662127316680099
350527,24.602739726027398,23.332534246575342,22.35376712328767,18.03835616438356,17.653082191780822,15.918150684931506
350581,27.332420091324188,25.98858447488585,24.872602739726037,19.245205479452046,17.858904109589044,15.861643835616448
350582,30.615924657534247,28.932191780821917,28.567123287671233,22.28972602739726,20.84708904109589,17.79931506849315
350583,34.507229832572285,31.940943683409433,32.05951293759511,24.029908675799096,21.147488584474896,17.32869101978692
350602,33.09315068493154,30.778082191780825,29.976516634050892,25.344031311154595,23.68375733855186,19.651272015655575
350603,34.473287671232875,32.65821917808219,31.86849315068493,26.443835616438356,25.117123287671234,20.922602739726027
350622,23.89863013698627,22.92890410958902,22.127534246575337,20.04726027397261,19.098767123287658,17.35246575342466
350623,20.477759871071726,19.950040290088655,18.784528605962937,17.02981466559224,16.886623690572133,15.443190975020133
350624,26.010115911485762,24.152581664910436,23.279135932560596,20.787881981032665,19.784404636459435,17.305057955742893
350625,34.49954337899542,31.235159817351594,30.94992389649923,24.31537290715373,21.601674277016738,17.139269406392692
350626,23.431963470319637,22.43652968036528,20.809436834094384,19.182039573820386,18.741856925418567,16.86240487062406
350627,29.042686699071986,25.97578435704817,26.29085285019886,22.859301811754328,20.151480335837388,15.893592576226245
350628,24.784018264840174,22.27427701674276,22.485996955859978,20.43614916286148,18.67321156773211,16.184855403348543
350629,30.650506253722433,27.23263847528293,27.413936867182848,22.701727218582477,18.946754020250133,14.491363907087546
350681,26.896206533192846,26.086933614330874,25.182297154899917,21.422233930453118,21.037513171759734,18.46027397260273
350702,22.765844748858456,20.48876712328767,21.25126331811264,17.505205479452055,14.499117199391165,12.963348554033486
350703,22.804008117706715,20.056874682902112,21.462607813292752,17.448046676813803,14.646626078132929,12.61608320649417
350721,21.50668815471394,19.050040290088642,20.995809830781617,17.977115229653503,14.991539081385971,13.086623690572111
350722,24.443388314229807,21.736706737489502,23.297176404808503,18.17992731339111,14.943807660050316,12.007827788649708
350723,25.082191780821937,22.526387887527047,24.72242249459266,20.3624369142033,17.55176640230714,14.078370583994232
350724,22.64830569574623,20.69170872386445,20.971881759192488,17.02552271088683,13.967267483777936,11.886373467916378
350725,22.45552511415523,19.726849315068506,21.341461187214623,16.86045662100457,13.048675799086748,11.150593607305934
350781,24.9835616438356,22.422870756402613,24.0870160810006,19.88653960690889,16.816617033948784,13.769148302561044
350782,24.24330103575007,21.520882058135648,23.02639492148344,17.99084530571334,15.040761777480808,12.595923822251923
350783,21.678731074260998,19.34337899543379,20.494592645998548,16.988944965152616,13.46839701994713,11.86536890170633
350802,27.189322093431674,24.481559536354055,26.736916051984547,25.29624165788551,20.212012644889345,14.3716894977169
350803,26.940663302090854,24.359120403749106,24.731218457101672,23.01420331651047,19.68356164383561,16.237563085796673
350821,24.14621798689696,22.551637879690286,24.346813579511597,21.078618225134022,17.610005955926127,14.525431804645615
350823,25.91455877668046,23.78483593501113,25.401720293086957,23.241541892322378,19.354125517680792,14.929467983434218
350824,24.874173070497832,22.45619779485467,23.799264951553624,21.661610424323424,18.554894754426986,15.226261276311394
350825,24.372537508153943,22.28682322243963,25.1146771037182,21.365753424657534,17.03718199608612,13.029354207436398
350881,25.601556662515573,23.12814445828146,24.244707347447076,21.76855541718555,17.33742216687422,13.006102117061005
350902,24.670958904109565,22.51342465753425,23.854429223744308,17.359269406392674,13.70502283105022,13.747123287671226
350921,15.118150684931507,13.899383561643834,14.834246575342464,12.271232876712322,10.972945205479451,11.580136986301367
350922,24.435297865562266,21.918700223000947,22.702771583306802,17.392354252946802,12.963555272379738,11.358776680471484
350923,23.42465753424656,20.58914256722474,22.176560121765604,16.97361745306953,12.168239472349057,10.540131912734651
350924,23.75559360730594,21.18550228310501,22.81461187214612,17.13698630136987,13.380136986301377,10.900114155251142
350925,24.162797404470073,21.658399423215556,22.74448449891855,16.647152126892585,12.458399423215576,11.338716654650325
350926,23.7677555321391,21.75511064278189,22.704741833508947,17.049315068493147,13.398314014752373,13.226554267650158
350981,24.441866438356165,22.34571917808219,23.53544520547945,17.244777397260275,13.915839041095891,13.560873287671233
350982,19.097590930562117,17.84581955597543,18.471516296646215,15.156258856872922,12.819461502125653,13.510628247520083
360102,54.68036529680363,53.10410958904107,56.824657534246555,43.87853881278537,44.213698630137024,28.507762557077633
360103,47.64520547945205,46.06301369863014,51.144520547945206,40.04931506849315,40.43630136986302,31.87054794520548
360104,52.423744292237394,51.7442922374429,52.84018264840182,41.46392694063927,42.30867579908677,30.835616438356148
360111,49.56232876712329,48.96027397260274,52.74486301369863,41.09041095890411,41.71541095890411,29.845890410958905
360112,41.12296151337245,40.59915198956295,40.83600782778868,34.316112198304,35.65688193085453,27.082713633398566
360113,46.90993150684932,45.10616438356164,50.16267123287671,39.26780821917808,39.929452054794524,32.144520547945206
360121,47.66220789685733,46.65310233682513,45.11917808219179,38.01385979049156,39.28420628525382,27.45012087026592
360123,38.19081385979048,37.79081385979049,39.77743755036263,30.645769540692978,31.62997582594682,26.189846897663166
360124,39.52191780821918,40.40239726027397,38.26275684931507,32.89443493150685,33.82277397260274,24.36335616438356
360202,32.41693648816939,32.844582814445836,32.80124533001248,27.643088418430892,27.189041095890403,21.191033623910332
360203,36.153424657534245,35.342465753424655,34.823287671232876,28.77260273972603,28.484931506849314,21.724657534246575
360222,31.31981735159818,30.614429223744313,29.828371385083724,26.392207001522085,25.95433789954339,19.771628614916267
360281,30.089041095890412,30.978510273972603,31.528167808219177,26.650256849315067,26.35830479452055,20.305650684931507
360302,50.61986301369863,47.94212328767123,48.949657534246576,40.24280821917808,38.58253424657534,30.698287671232876
360313,51.44606164383562,47.88356164383562,48.609760273972604,41.931164383561644,40.50376712328767,30.57722602739726
360321,35.547553816047,33.18851924331378,34.37012393998696,30.552250489236826,29.66901500326157,24.58930202217875
360322,57.7236301369863,54.62962328767123,54.220205479452055,44.40222602739726,42.35941780821918,30.11541095890411
